SMILES,TITLE,id,smiles,IUPAC Name,CAS,URL,ROCS_ShapeQuery,ROCS_TanimotoCombo,ROCS_ShapeTanimoto,ROCS_ColorTanimoto,ROCS_RefTversky,ROCS_RefColorTversky,ROCS_RefTverskyCombo,ROCS_FitTversky,ROCS_FitColorTversky,ROCS_FitTverskyCombo,ROCS_ColorScore,ROCS_Overlap,ROCS_Rank
C=C(c1cc(cc(c1O)Br)Cl)C(=O)O,untitled-dbase-893_134,EN300-1922892,OC(=O)C(=C)C=1C=C(Cl)C=C(Br)C1O,2-(3-bromo-5-chloro-2-hydroxyphenyl)prop-2-enoic acid,2228468-59-3,https://www.enaminestore.com/catalog/EN300-1922892,_x1604L0AP1_x0771L0AP1,0.910 ,0.609 ,0.302 ,0.524 ,0.397 ,0.920 ,1.363 ,0.557 ,1.920 ,-4.566,889.065,185                 
CC(C)CC(=O)c1cc(cc(c1O)Br)F,untitled-dbase-145_62,EN300-1276629,CC(C)CC(=O)C=1C=C(F)C=C(Br)C1O,1-(3-bromo-5-fluoro-2-hydroxyphenyl)-3-methylbutan-1-one,1249893-61-5,https://www.enaminestore.com/catalog/EN300-1276629,_x1604L0AP1_x0771L0AP1,0.910 ,0.629 ,0.281 ,0.543 ,0.341 ,0.883 ,1.338 ,0.618 ,1.957 ,-3.888,921.905,186                 
c1c(cc(c(c1CCCS)O)Br)Cl,untitled-dbase-585_138,EN300-1922926,OC=1C(Br)=CC(Cl)=CC1CCCS,2-bromo-4-chloro-6-(3-sulfanylpropyl)phenol,2228217-39-6,https://www.enaminestore.com/catalog/EN300-1922926,_x1604L0AP1_x0771L0AP1,0.910 ,0.581 ,0.329 ,0.493 ,0.344 ,0.837 ,1.440 ,0.886 ,2.327 ,-3.887,835.606,187                 
CC(=O)Cc1cccc(c1Br)O,untitled-dbase-793_4,EN300-1893325,CC(=O)CC=1C=CC=C(O)C1Br,1-(2-bromo-3-hydroxyphenyl)propan-2-one,1379333-76-2,https://www.enaminestore.com/catalog/EN300-1893325,_x1604L0AP1_x0771L0AP1,0.910 ,0.497 ,0.413 ,0.442 ,0.430 ,0.872 ,1.327 ,0.915 ,2.242 ,-4.882,748.984,188                 
c1c(c(cc(c1Br)O)F)[N+](=O)[O-],untitled-dbase-125_0,EN300-746241,OC=1C=C(F)C(=CC1Br)[N+](=O)[O-],2-bromo-5-fluoro-4-nitrophenol,1369139-60-5,https://www.enaminestore.com/catalog/EN300-746241,_x1604L0AP1_x0771L0AP1,0.910 ,0.530 ,0.380 ,0.467 ,0.427 ,0.894 ,1.343 ,0.774 ,2.117 ,-4.879,790.447,189                 
Cc1cc(cc(c1Br)O)Cl,untitled-dbase-2316_0,EN300-33887700,CC=1C=C(Cl)C=C(O)C1Br,2-bromo-5-chloro-3-methylphenol,2092417-16-6,https://www.enaminestore.com/catalog/EN300-33887700,_x1604L0AP1_x0771L0AP1,0.910 ,0.458 ,0.451 ,0.403 ,0.432 ,0.834 ,1.428 ,1.114 ,2.541 ,-4.883,680.198,190                 
COc1cc(cc(c1O)Br)CC2(CC2)CO,untitled-dbase-570_1084,EN300-1925710,COC=1C=C(CC2(CO)CC2)C=C(Br)C1O,2-bromo-4-{[1-(hydroxymethyl)cyclopropyl]methyl}-6-methoxyphenol,2228199-58-2,https://www.enaminestore.com/catalog/EN300-1925710,_x1604L0AP1_x0771L0AP1,0.910 ,0.586 ,0.323 ,0.530 ,0.399 ,0.928 ,1.223 ,0.632 ,1.855 ,-4.570,901.166,191                 
CC(C)(CO)c1cccc(c1O)Br,untitled-dbase-858_58,EN300-1923101,CC(C)(CO)C=1C=CC=C(Br)C1O,2-bromo-6-(1-hydroxy-2-methylpropan-2-yl)phenol,1897935-76-0,https://www.enaminestore.com/catalog/EN300-1923101,_x1604L0AP1_x0771L0AP1,0.909 ,0.426 ,0.483 ,0.405 ,0.531 ,0.937 ,1.137 ,0.842 ,1.979 ,-6.093,686.718,192                 
c1cc(c(c(c1O)Br)Cl)Cl,untitled-dbase-1781_0,EN300-7655133,OC=1C=CC(Cl)=C(Cl)C1Br,"2-bromo-3,4-dichlorophenol",1379356-93-0,https://www.enaminestore.com/catalog/EN300-7655133,_x1604L0AP1_x0771L0AP1,0.909 ,0.457 ,0.452 ,0.401 ,0.432 ,0.833 ,1.441 ,1.114 ,2.555 ,-4.885,677.257,193                 
CC(=O)Cc1cc(cc(c1O)Br)Cl,untitled-dbase-526_22,EN300-1912617,CC(=O)CC=1C=C(Cl)C=C(Br)C1O,1-(3-bromo-5-chloro-2-hydroxyphenyl)propan-2-one,1017083-02-1,https://www.enaminestore.com/catalog/EN300-1912617,_x1604L0AP1_x0771L0AP1,0.909 ,0.439 ,0.470 ,0.413 ,0.469 ,0.883 ,1.169 ,1.000 ,2.169 ,-5.336,700.220,194                 
c1c(cc(c(c1CS)O)Br)Cl,untitled-dbase-172_20,EN300-1289363,OC=1C(Br)=CC(Cl)=CC1CS,2-bromo-4-chloro-6-(sulfanylmethyl)phenol,2172197-28-1,https://www.enaminestore.com/catalog/EN300-1289363,_x1604L0AP1_x0771L0AP1,0.909 ,0.458 ,0.451 ,0.408 ,0.431 ,0.840 ,1.358 ,1.113 ,2.471 ,-4.881,690.138,195                 
CC(C)(C)c1cc(cc(c1O)Br)Br,untitled-dbase-26_0,EN300-152594,CC(C)(C)C=1C=C(Br)C=C(Br)C1O,"2,4-dibromo-6-tert-butylphenol",15460-12-5,https://www.enaminestore.com/catalog/EN300-152594,_x1604L0AP1_x0771L0AP1,0.909 ,0.528 ,0.381 ,0.467 ,0.428 ,0.894 ,1.331 ,0.777 ,2.108 ,-4.881,790.390,196                 
COc1cc(cc(c1O)Br)CCl,untitled-dbase-729_12,EN300-1897827,COC=1C=C(CCl)C=C(Br)C1O,2-bromo-4-(chloromethyl)-6-methoxyphenol,21709-81-9,https://www.enaminestore.com/catalog/EN300-1897827,_x1604L0AP1_x0771L0AP1,0.908 ,0.493 ,0.415 ,0.440 ,0.431 ,0.871 ,1.330 ,0.918 ,2.248 ,-4.899,744.082,197                 
c1c(cc(c(c1CON)O)Br)Cl,untitled-dbase-891_15,EN300-1922561,NOCC=1C=C(Cl)C=C(Br)C1O,2-[(aminooxy)methyl]-6-bromo-4-chlorophenol,2229516-41-8,https://www.enaminestore.com/catalog/EN300-1922561,_x1604L0AP1_x0771L0AP1,0.908 ,0.457 ,0.451 ,0.417 ,0.431 ,0.848 ,1.268 ,1.113 ,2.381 ,-4.881,705.672,198                 
COc1ccc(c(c1O)Br)C(CO)(F)F,untitled-dbase-1579_2,EN300-1965402,COC=1C=CC(=C(Br)C1O)C(F)(F)CO,"2-bromo-3-(1,1-difluoro-2-hydroxyethyl)-6-methoxyphenol",2228381-22-2,https://www.enaminestore.com/catalog/EN300-1965402,_x1604L0AP1_x0771L0AP1,0.908 ,0.538 ,0.370 ,0.496 ,0.440 ,0.936 ,1.191 ,0.698 ,1.889 ,-5.049,842.761,199                 
Cc1cc(c(c(c1)Br)O)Cl,untitled-dbase-47_0,EN300-203031,CC=1C=C(Cl)C(O)=C(Br)C1,2-bromo-6-chloro-4-methylphenol,57018-10-7,https://www.enaminestore.com/catalog/EN300-203031,_x1604L0AP1_x0771L0AP1,0.908 ,0.457 ,0.451 ,0.402 ,0.431 ,0.834 ,1.424 ,1.113 ,2.538 ,-4.882,679.005,200                 
c1c(cc(c(c1/C=C/CN)O)Br)Cl,untitled-dbase-712_47,EN300-1922899,NCC=CC=1C=C(Cl)C=C(Br)C1O,2-(3-aminoprop-1-en-1-yl)-6-bromo-4-chlorophenol,2229663-28-7,https://www.enaminestore.com/catalog/EN300-1922899,_x1604L0AP1_x0771L0AP1,0.908 ,0.552 ,0.357 ,0.480 ,0.408 ,0.888 ,1.367 ,0.740 ,2.107 ,-4.653,814.019,201                 
c1c(cc(c(c1CCS)O)Br)Cl,untitled-dbase-1285_44,EN300-1922923,OC=1C(Br)=CC(Cl)=CC1CCS,2-bromo-4-chloro-6-(2-sulfanylethyl)phenol,2229491-54-5,https://www.enaminestore.com/catalog/EN300-1922923,_x1604L0AP1_x0771L0AP1,0.908 ,0.457 ,0.451 ,0.415 ,0.431 ,0.846 ,1.289 ,1.113 ,2.402 ,-4.881,701.281,202                 
c1c(cc(c(c1Cl)O)Br)F,untitled-dbase-1508_0,EN300-1238568,OC=1C(Cl)=CC(F)=CC1Br,2-bromo-6-chloro-4-fluorophenol,886499-83-8,https://www.enaminestore.com/catalog/EN300-1238568,_x1604L0AP1_x0771L0AP1,0.908 ,0.457 ,0.451 ,0.403 ,0.431 ,0.834 ,1.413 ,1.113 ,2.526 ,-4.882,680.304,203                 
c1c(cc(c(c1Cl)O)Br)Cl,untitled-dbase-55_0,EN300-212292,OC=1C(Cl)=CC(Cl)=CC1Br,"2-bromo-4,6-dichlorophenol",4524-77-0,https://www.enaminestore.com/catalog/EN300-212292,_x1604L0AP1_x0771L0AP1,0.908 ,0.457 ,0.451 ,0.401 ,0.431 ,0.832 ,1.438 ,1.113 ,2.551 ,-4.882,676.640,204                 
C=C(CN)c1cc(cc(c1O)Br)Cl,untitled-dbase-1258_86,EN300-1922896,NCC(=C)C=1C=C(Cl)C=C(Br)C1O,2-(3-aminoprop-1-en-2-yl)-6-bromo-4-chlorophenol,2229295-57-0,https://www.enaminestore.com/catalog/EN300-1922896,_x1604L0AP1_x0771L0AP1,0.908 ,0.585 ,0.323 ,0.500 ,0.398 ,0.898 ,1.409 ,0.631 ,2.040 ,-4.568,846.910,205                 
COC(=O)[C@H](Cc1cccc(c1Br)O)O,untitled-dbase-382_47,EN300-1904583,COC(=O)C(O)CC=1C=CC=C(O)C1Br,methyl 3-(2-bromo-3-hydroxyphenyl)-2-hydroxypropanoate,2228321-26-2,https://www.enaminestore.com/catalog/EN300-1904583,_x1604L0AP1_x0771L0AP1,0.908 ,0.551 ,0.357 ,0.500 ,0.429 ,0.929 ,1.229 ,0.680 ,1.909 ,-4.918,848.977,206                 
c1cc(c(c(c1)Br)O)C(CC(=O)O)(F)F,untitled-dbase-294_428,EN300-1963221,OC(=O)CC(F)(F)C=1C=CC=C(Br)C1O,"3-(3-bromo-2-hydroxyphenyl)-3,3-difluoropropanoic acid",2228657-71-2,https://www.enaminestore.com/catalog/EN300-1963221,_x1604L0AP1_x0771L0AP1,0.908 ,0.599 ,0.309 ,0.531 ,0.385 ,0.916 ,1.270 ,0.610 ,1.880 ,-4.417,902.990,207                 
c1cc(c(c(c1)Br)O)CCC=O,untitled-dbase-753_38,EN300-1894720,OC=1C(Br)=CC=CC1CCC=O,3-(3-bromo-2-hydroxyphenyl)propanal,1261756-85-7,https://www.enaminestore.com/catalog/EN300-1894720,_x1604L0AP1_x0771L0AP1,0.908 ,0.515 ,0.393 ,0.453 ,0.414 ,0.867 ,1.366 ,0.883 ,2.248 ,-4.708,766.040,208                 
c1c(c(cc(c1F)Cl)Br)O,untitled-dbase-45_0,EN300-194438,OC=1C=C(F)C(Cl)=CC1Br,2-bromo-4-chloro-5-fluorophenol,157165-23-6,https://www.enaminestore.com/catalog/EN300-194438,_x1604L0AP1_x0771L0AP1,0.907 ,0.477 ,0.431 ,0.415 ,0.418 ,0.833 ,1.454 ,1.078 ,2.532 ,-4.727,700.475,209                 
CC(C)(CCN)c1cccc(c1O)Br,untitled-dbase-1160_35,EN300-1923107,CC(C)(CCN)C=1C=CC=C(Br)C1O,2-(4-amino-2-methylbutan-2-yl)-6-bromophenol,2228338-87-0,https://www.enaminestore.com/catalog/EN300-1923107,_x1604L0AP1_x0771L0AP1,0.907 ,0.562 ,0.345 ,0.495 ,0.418 ,0.914 ,1.317 ,0.663 ,1.980 ,-4.798,840.286,210                 
Cc1cc(c(c(c1)Cl)Br)O,untitled-dbase-1073_0,EN300-6478405,CC=1C=C(O)C(Br)=C(Cl)C1,2-bromo-3-chloro-5-methylphenol,1780800-51-2,https://www.enaminestore.com/catalog/EN300-6478405,_x1604L0AP1_x0771L0AP1,0.907 ,0.455 ,0.452 ,0.401 ,0.432 ,0.833 ,1.423 ,1.114 ,2.537 ,-4.885,677.221,211                 
c1c(cc(c(c1CCN)O)Br)Cl,untitled-dbase-1808_0,EN300-1911646,NCCC=1C=C(Cl)C=C(Br)C1O,2-(2-aminoethyl)-6-bromo-4-chlorophenol,1000575-19-8,https://www.enaminestore.com/catalog/EN300-1911646,_x1604L0AP1_x0771L0AP1,0.907 ,0.454 ,0.453 ,0.414 ,0.484 ,0.898 ,1.268 ,0.878 ,2.147 ,-5.520,700.798,212                 
CCOc1cc(cc(c1O)Br)S(=O)(=O)F,untitled-dbase-1906_65,EN300-6493405,CCOC=1C=C(C=C(Br)C1O)S(=O)(=O)F,3-bromo-5-ethoxy-4-hydroxybenzene-1-sulfonyl fluoride,2247105-97-9,https://www.enaminestore.com/catalog/EN300-6493405,_x1604L0AP1_x0771L0AP1,0.907 ,0.492 ,0.415 ,0.461 ,0.431 ,0.892 ,1.154 ,0.918 ,2.072 ,-4.898,783.988,213                 
c1c(cc(c(c1CCl)O)Br)Cl,untitled-dbase-952_2,EN300-1926028,OC=1C(Br)=CC(Cl)=CC1CCl,2-bromo-4-chloro-6-(chloromethyl)phenol,2090336-59-5,https://www.enaminestore.com/catalog/EN300-1926028,_x1604L0AP1_x0771L0AP1,0.907 ,0.456 ,0.451 ,0.407 ,0.431 ,0.839 ,1.352 ,1.113 ,2.465 ,-4.881,688.104,214                 
CC(C)(C)c1cc(cc(c1O)Br)I,untitled-dbase-1402_0,EN300-266388,CC(C)(C)C=1C=C(I)C=C(Br)C1O,2-bromo-6-tert-butyl-4-iodophenol,60803-27-2,https://www.enaminestore.com/catalog/EN300-266388,_x1604L0AP1_x0771L0AP1,0.906 ,0.526 ,0.381 ,0.465 ,0.428 ,0.892 ,1.333 ,0.777 ,2.110 ,-4.881,787.156,215                 
c1cc(c(c(c1)O)Br)CCCS,untitled-dbase-937_9,EN300-1904623,OC=1C=CC=C(CCCS)C1Br,2-bromo-3-(3-sulfanylpropyl)phenol,2228489-31-2,https://www.enaminestore.com/catalog/EN300-1904623,_x1604L0AP1_x0771L0AP1,0.906 ,0.455 ,0.451 ,0.414 ,0.431 ,0.845 ,1.284 ,1.113 ,2.397 ,-4.881,699.814,216                 
CCOc1cc(cc(c1O)Br)CC=O,untitled-dbase-588_841,EN300-1920250,CCOC=1C=C(CC=O)C=C(Br)C1O,2-(3-bromo-5-ethoxy-4-hydroxyphenyl)acetaldehyde,2229233-69-4,https://www.enaminestore.com/catalog/EN300-1920250,_x1604L0AP1_x0771L0AP1,0.906 ,0.625 ,0.281 ,0.531 ,0.340 ,0.872 ,1.394 ,0.618 ,2.012 ,-3.887,901.374,217                 
CCOc1cc(cc(c1O)Br)CS,untitled-dbase-435_570,EN300-1920290,CCOC=1C=C(CS)C=C(Br)C1O,2-bromo-6-ethoxy-4-(sulfanylmethyl)phenol,2228782-38-3,https://www.enaminestore.com/catalog/EN300-1920290,_x1604L0AP1_x0771L0AP1,0.906 ,0.491 ,0.415 ,0.445 ,0.431 ,0.876 ,1.266 ,0.918 ,2.184 ,-4.898,754.510,218                 
C[C@H](CCN)c1cc(cc(c1O)Br)Cl,untitled-dbase-1199_77,EN300-1922552,CC(CCN)C=1C=C(Cl)C=C(Br)C1O,2-(4-aminobutan-2-yl)-6-bromo-4-chlorophenol,2228734-02-7,https://www.enaminestore.com/catalog/EN300-1922552,_x1604L0AP1_x0771L0AP1,0.906 ,0.570 ,0.337 ,0.497 ,0.411 ,0.908 ,1.344 ,0.651 ,1.994 ,-4.709,843.230,219                 
COc1cc(c(cc1F)Br)O,untitled-dbase-2011_0,EN300-6825593,COC=1C=C(O)C(Br)=CC1F,2-bromo-4-fluoro-5-methoxyphenol,1185836-63-8,https://www.enaminestore.com/catalog/EN300-6825593,_x1604L0AP1_x0771L0AP1,0.906 ,0.497 ,0.409 ,0.437 ,0.426 ,0.863 ,1.386 ,0.908 ,2.295 ,-4.846,738.639,220                 
c1cc(c(c(c1)O)Br)CS,untitled-dbase-1344_19,EN300-1288200,OC=1C=CC=C(CS)C1Br,2-bromo-3-(sulfanylmethyl)phenol,2172151-36-7,https://www.enaminestore.com/catalog/EN300-1288200,_x1604L0AP1_x0771L0AP1,0.906 ,0.455 ,0.451 ,0.400 ,0.432 ,0.832 ,1.427 ,1.114 ,2.541 ,-4.883,675.385,221                 
c1cc(c(c(c1)Br)O)CC(CN)(F)F,untitled-dbase-958_111,EN300-1963209,NCC(F)(F)CC=1C=CC=C(Br)C1O,"2-(3-amino-2,2-difluoropropyl)-6-bromophenol",2228634-10-2,https://www.enaminestore.com/catalog/EN300-1963209,_x1604L0AP1_x0771L0AP1,0.906 ,0.561 ,0.345 ,0.498 ,0.398 ,0.895 ,1.292 ,0.722 ,2.014 ,-4.539,845.022,222                 
COc1cc(cc(c1O)Br)CC(=S)N,untitled-dbase-647_256,EN300-1925674,COC=1C=C(CC(=S)N)C=C(Br)C1O,2-(3-bromo-4-hydroxy-5-methoxyphenyl)ethanethioamide,2229398-06-3,https://www.enaminestore.com/catalog/EN300-1925674,_x1604L0AP1_x0771L0AP1,0.906 ,0.523 ,0.383 ,0.473 ,0.429 ,0.902 ,1.254 ,0.779 ,2.033 ,-4.898,802.443,223                 
C=C(CCl)c1ccc(c(c1)Br)O,untitled-dbase-1273_14,EN300-1906707,OC=1C=CC(=CC1Br)C(=C)CCl,2-bromo-4-(3-chloroprop-1-en-2-yl)phenol,2228630-14-4,https://www.enaminestore.com/catalog/EN300-1906707,_x1604L0AP1_x0771L0AP1,0.906 ,0.493 ,0.413 ,0.439 ,0.429 ,0.868 ,1.337 ,0.914 ,2.251 ,-4.877,742.260,224                 
CC(C)c1ccc(c(c1)Br)O,untitled-dbase-53_5,EN300-127045,CC(C)C=1C=CC(O)=C(Br)C1,2-bromo-4-(propan-2-yl)phenol,19432-27-0,https://www.enaminestore.com/catalog/EN300-127045,_x1604L0AP1_x0771L0AP1,0.905 ,0.493 ,0.413 ,0.431 ,0.429 ,0.860 ,1.407 ,0.914 ,2.321 ,-4.877,729.153,225                 
CCOc1cc(cc(c1O)Br)CCl,untitled-dbase-595_138,EN300-1920245,CCOC=1C=C(CCl)C=C(Br)C1O,2-bromo-4-(chloromethyl)-6-ethoxyphenol,2228336-12-5,https://www.enaminestore.com/catalog/EN300-1920245,_x1604L0AP1_x0771L0AP1,0.905 ,0.490 ,0.415 ,0.445 ,0.431 ,0.876 ,1.263 ,0.918 ,2.181 ,-4.898,753.810,226                 
CCOc1cc(cc(c1O)Br)C2(CC2)C=O,untitled-dbase-1018_1002,EN300-1920224,CCOC=1C=C(C=C(Br)C1O)C2(CC2)C=O,1-(3-bromo-5-ethoxy-4-hydroxyphenyl)cyclopropane-1-carbaldehyde,2228179-68-6,https://www.enaminestore.com/catalog/EN300-1920224,_x1604L0AP1_x0771L0AP1,0.905 ,0.523 ,0.383 ,0.493 ,0.429 ,0.922 ,1.132 ,0.779 ,1.911 ,-4.898,838.674,227                 
c1cc(c(c(c1)Br)O)C[C@H](CO)N,untitled-dbase-1679_347,EN300-1923097,NC(CO)CC=1C=CC=C(Br)C1O,2-(2-amino-3-hydroxypropyl)-6-bromophenol,2228277-04-9,https://www.enaminestore.com/catalog/EN300-1923097,_x1604L0AP1_x0771L0AP1,0.905 ,0.488 ,0.418 ,0.444 ,0.504 ,0.948 ,1.255 ,0.709 ,1.964 ,-5.804,751.727,228                 
c1c2c(cc(c1O)Br)CC2,untitled-dbase-2293_0,EN300-45428708,OC=1C=C2CCC2=CC1Br,"4-bromobicyclo[4.2.0]octa-1(6),2,4-trien-3-ol",,https://www.enaminestore.com/catalog/EN300-45428708,_x1604L0AP1_x0771L0AP1,0.905 ,0.491 ,0.414 ,0.427 ,0.431 ,0.859 ,1.439 ,0.911 ,2.350 ,-4.901,721.967,229                 
c1cc(c(cc1C(=S)N)Br)O,untitled-dbase-730_20,EN300-1894834,NC(=S)C=1C=CC(O)=C(Br)C1,3-bromo-4-hydroxybenzene-1-carbothioamide,25984-64-9,https://www.enaminestore.com/catalog/EN300-1894834,_x1604L0AP1_x0771L0AP1,0.905 ,0.492 ,0.413 ,0.431 ,0.429 ,0.860 ,1.404 ,0.914 ,2.319 ,-4.878,728.698,230                 
CC(=O)c1ccc(c(c1)Br)O,untitled-dbase-2090_0,EN300-261215,CC(=O)C=1C=CC(O)=C(Br)C1,1-(3-bromo-4-hydroxyphenyl)ethan-1-one,1836-06-2,https://www.enaminestore.com/catalog/EN300-261215,_x1604L0AP1_x0771L0AP1,0.905 ,0.492 ,0.413 ,0.433 ,0.429 ,0.862 ,1.384 ,0.914 ,2.299 ,-4.878,732.082,231                 
COc1cc(cc(c1O)Br)CCCS,untitled-dbase-554_181,EN300-1925670,COC=1C=C(CCCS)C=C(Br)C1O,2-bromo-6-methoxy-4-(3-sulfanylpropyl)phenol,2228168-63-4,https://www.enaminestore.com/catalog/EN300-1925670,_x1604L0AP1_x0771L0AP1,0.905 ,0.490 ,0.415 ,0.451 ,0.431 ,0.882 ,1.213 ,0.918 ,2.131 ,-4.898,764.880,232                 
CCOc1cc(cc(c1O)Br)CNO,untitled-dbase-2149_2808,EN300-1919829,CCOC=1C=C(CNO)C=C(Br)C1O,2-bromo-6-ethoxy-4-[(hydroxyamino)methyl]phenol,2228526-03-0,https://www.enaminestore.com/catalog/EN300-1919829,_x1604L0AP1_x0771L0AP1,0.904 ,0.522 ,0.383 ,0.473 ,0.429 ,0.902 ,1.247 ,0.779 ,2.027 ,-4.898,802.541,233                 
CC(C)(C)c1cccc(c1O)Br,untitled-dbase-2290_0,EN300-3205932,CC(C)(C)C=1C=CC=C(Br)C1O,2-bromo-6-tert-butylphenol,23159-87-7,https://www.enaminestore.com/catalog/EN300-3205932,_x1604L0AP1_x0771L0AP1,0.904 ,0.491 ,0.413 ,0.439 ,0.429 ,0.868 ,1.319 ,0.915 ,2.234 ,-4.881,743.034,234                 
COC(=O)C[C@H](c1cccc(c1O)Br)O,untitled-dbase-926_567,EN300-1923418,COC(=O)C[C@@H](O)C=1C=CC=C(Br)C1O,methyl (3R)-3-(3-bromo-2-hydroxyphenyl)-3-hydroxypropanoate,2227904-25-6,https://www.enaminestore.com/catalog/EN300-1923418,_x1604L0AP1_x0771L0AP1,0.904 ,0.642 ,0.262 ,0.550 ,0.339 ,0.889 ,1.351 ,0.537 ,1.888 ,-3.886,934.480,235                 
CC(C)(C)OC(=O)N(C)Cc1cccc(c1O)Br,untitled-dbase-72_200,EN300-170351,CN(CC=1C=CC=C(Br)C1O)C(=O)OC(C)(C)C,tert-butyl N-[(3-bromo-2-hydroxyphenyl)methyl]-N-methylcarbamate,1798003-45-8,https://www.enaminestore.com/catalog/EN300-170351,_x1604L0AP1_x0771L0AP1,0.904 ,0.547 ,0.357 ,0.523 ,0.408 ,0.932 ,1.088 ,0.741 ,1.829 ,-4.658,893.132,236                 
c1c(cc(c(c1CCCN)O)Br)Cl,untitled-dbase-709_23,EN300-1913892,NCCCC=1C=C(Cl)C=C(Br)C1O,2-(3-aminopropyl)-6-bromo-4-chlorophenol,1000551-70-1,https://www.enaminestore.com/catalog/EN300-1913892,_x1604L0AP1_x0771L0AP1,0.904 ,0.527 ,0.377 ,0.465 ,0.424 ,0.889 ,1.339 ,0.771 ,2.109 ,-4.844,787.791,237                 
C[C@@H](CCc1cc(cc(c1O)Br)Cl)N,untitled-dbase-1718_39,EN300-1922578,CC(N)CCC=1C=C(Cl)C=C(Br)C1O,2-(3-aminobutyl)-6-bromo-4-chlorophenol,2229473-02-1,https://www.enaminestore.com/catalog/EN300-1922578,_x1604L0AP1_x0771L0AP1,0.903 ,0.540 ,0.363 ,0.480 ,0.413 ,0.894 ,1.299 ,0.751 ,2.049 ,-4.718,814.752,238                 
C[C@@H](CCc1cc(cc(c1O)Br)Cl)N,untitled-dbase-2170_39,EN300-1922592,C[C@H](N)CCC=1C=C(Cl)C=C(Br)C1O,2-[(3S)-3-aminobutyl]-6-bromo-4-chlorophenol,2227794-24-1,https://www.enaminestore.com/catalog/EN300-1922592,_x1604L0AP1_x0771L0AP1,0.903 ,0.540 ,0.363 ,0.480 ,0.413 ,0.894 ,1.299 ,0.751 ,2.049 ,-4.718,814.752,239                 
c1cc(c(cc1CC#N)Br)O,untitled-dbase-1704_4,EN300-1894070,OC=1C=CC(CC#N)=CC1Br,2-(3-bromo-4-hydroxyphenyl)acetonitrile,73348-21-7,https://www.enaminestore.com/catalog/EN300-1894070,_x1604L0AP1_x0771L0AP1,0.903 ,0.491 ,0.413 ,0.431 ,0.429 ,0.860 ,1.393 ,0.914 ,2.307 ,-4.877,728.995,240                 
Cc1cc(c(c(c1C)Br)O)C=O,untitled-dbase-2315_5,EN300-3005928,CC=1C=C(C=O)C(O)=C(Br)C1C,"3-bromo-2-hydroxy-4,5-dimethylbenzaldehyde",886503-97-5,https://www.enaminestore.com/catalog/EN300-3005928,_x1604L0AP1_x0771L0AP1,0.903 ,0.472 ,0.431 ,0.429 ,0.443 ,0.871 ,1.273 ,0.943 ,2.216 ,-5.029,726.268,241                 
CCOc1cc(cc(c1O)Br)CC(=O)C,untitled-dbase-1165_1230,EN300-1920211,CCOC=1C=C(CC(=O)C)C=C(Br)C1O,1-(3-bromo-5-ethoxy-4-hydroxyphenyl)propan-2-one,2229287-61-8,https://www.enaminestore.com/catalog/EN300-1920211,_x1604L0AP1_x0771L0AP1,0.903 ,0.622 ,0.281 ,0.538 ,0.340 ,0.879 ,1.333 ,0.618 ,1.951 ,-3.886,914.854,242                 
c1c(cc(c(c1c2cc(on2)N)O)Br)Cl,untitled-dbase-619_7,EN300-1922946,NC1=CC(=NO1)C=2C=C(Cl)C=C(Br)C2O,"2-(5-amino-1,2-oxazol-3-yl)-6-bromo-4-chlorophenol",2228342-54-7,https://www.enaminestore.com/catalog/EN300-1922946,_x1604L0AP1_x0771L0AP1,0.903 ,0.591 ,0.313 ,0.528 ,0.407 ,0.936 ,1.249 ,0.573 ,1.822 ,-4.691,898.877,243                 
c1cc(c(c(c1)Br)O)C[C@H](CO)O,untitled-dbase-1821_232,EN300-37476120,OCC(O)CC=1C=CC=C(Br)C1O,"3-(3-bromo-2-hydroxyphenyl)propane-1,2-diol",,https://www.enaminestore.com/catalog/EN300-37476120,_x1604L0AP1_x0771L0AP1,0.903 ,0.486 ,0.417 ,0.443 ,0.503 ,0.946 ,1.252 ,0.708 ,1.960 ,-5.794,750.807,244                 
c1c(cc(c(c1[C@H](CC#N)O)O)Br)Cl,untitled-dbase-487_116,EN300-1922888,OC(CC#N)C=1C=C(Cl)C=C(Br)C1O,3-(3-bromo-5-chloro-2-hydroxyphenyl)-3-hydroxypropanenitrile,2229214-93-9,https://www.enaminestore.com/catalog/EN300-1922888,_x1604L0AP1_x0771L0AP1,0.903 ,0.567 ,0.336 ,0.498 ,0.410 ,0.908 ,1.322 ,0.650 ,1.972 ,-4.701,845.052,245                 
C#CCc1ccc(c(c1)Br)O,untitled-dbase-1064_6,EN300-1906335,OC=1C=CC(CC#C)=CC1Br,2-bromo-4-(prop-2-yn-1-yl)phenol,2228973-05-3,https://www.enaminestore.com/catalog/EN300-1906335,_x1604L0AP1_x0771L0AP1,0.903 ,0.490 ,0.413 ,0.431 ,0.429 ,0.860 ,1.393 ,0.914 ,2.308 ,-4.878,727.776,246                 
